sub_id,trial_num,dot,age,gender,itemprompt,trial_type,rt,left_quant,center_quant,right_quant,audio_prompt,bookl_1,bookl_2,bookl_3,bookl_4,bookc_1,bookc_2,bookc_3,bookc_4,bookr_1,bookr_2,bookr_3,bookr_4,all1,all2,all3,all4,some1,some2,some3,some4,none1,none2,none3,none4,item1,item2,item3,selection_side,correct,selection_type
pilot_4,7,12/3/15,3.446954141,female,plate,all,3416,some,none,all,allplate,images/trafficlight.png,images/trafficlight.png,images/plate.png,images/plate.png,images/tree.png,images/tree.png,images/tree.png,images/tree.png,images/plate.png,images/plate.png,images/plate.png,images/plate.png,plate,plate,plate,plate,trafficlight,trafficlight,plate,plate,tree,tree,tree,tree,plate,trafficlight,tree,R,Y,all
pilot_4,8,12/3/15,3.446954141,female,pizza,all,3604,all,none,some,allpizza,images/pizza.png,images/pizza.png,images/pizza.png,images/pizza.png,images/cake.png,images/cake.png,images/cake.png,images/cake.png,images/donut.png,images/donut.png,images/pizza.png,images/pizza.png,pizza,pizza,pizza,pizza,donut,donut,pizza,pizza,cake,cake,cake,cake,pizza,donut,cake,L,Y,all
pilot_4,9,12/3/15,3.446954141,female,soccer,all,1610,all,some,none,allsoccer,images/soccer.png,images/soccer.png,images/soccer.png,images/soccer.png,images/soccer.png,images/soccer.png,images/crayon.png,images/crayon.png,images/bucket.png,images/bucket.png,images/bucket.png,images/bucket.png,soccer,soccer,soccer,soccer,soccer,soccer,crayon,crayon,bucket,bucket,bucket,bucket,soccer,crayon,bucket,L,Y,all
pilot_4,10,12/3/15,3.446954141,female,flower,none,4496,none,some,all,noneflower,images/barn.png,images/barn.png,images/barn.png,images/barn.png,images/table.png,images/flower.png,images/table.png,images/flower.png,images/flower.png,images/flower.png,images/flower.png,images/flower.png,flower,flower,flower,flower,table,flower,table,flower,barn,barn,barn,barn,flower,table,barn,R,N,all
pilot_4,11,12/3/15,3.446954141,female,giraffe,some,2709,some,all,none,somegiraffe,images/giraffe.png,images/goat.png,images/goat.png,images/giraffe.png,images/giraffe.png,images/giraffe.png,images/giraffe.png,images/giraffe.png,images/duck.png,images/duck.png,images/duck.png,images/duck.png,giraffe,giraffe,giraffe,giraffe,giraffe,goat,goat,giraffe,duck,duck,duck,duck,giraffe,goat,duck,C,N,all
pilot_4,12,12/3/15,3.446954141,female,house,some,3154,some,all,none,somehouse,images/house.png,images/key.png,images/key.png,images/house.png,images/house.png,images/house.png,images/house.png,images/house.png,images/bee.png,images/bee.png,images/bee.png,images/bee.png,house,house,house,house,house,key,key,house,bee,bee,bee,bee,house,key,bee,C,N,all
pilot_4,13,12/3/15,3.446954141,female,fish,none,5001,none,all,some,nonefish,images/turtle.png,images/turtle.png,images/turtle.png,images/turtle.png,images/fish.png,images/fish.png,images/fish.png,images/fish.png,images/fish.png,images/bird.png,images/fish.png,images/bird.png,fish,fish,fish,fish,fish,bird,fish,bird,turtle,turtle,turtle,turtle,fish,bird,turtle,C,N,all
pilot_4,14,12/3/15,3.446954141,female,sheep,none,2736,some,all,none,nonesheep,images/lion.png,images/sheep.png,images/lion.png,images/sheep.png,images/sheep.png,images/sheep.png,images/sheep.png,images/sheep.png,images/elephant.png,images/elephant.png,images/elephant.png,images/elephant.png,sheep,sheep,sheep,sheep,lion,sheep,lion,sheep,elephant,elephant,elephant,elephant,sheep,lion,elephant,C,N,all
pilot_4,15,12/3/15,3.446954141,female,dog,all,2081,none,all,some,alldog,images/cat.png,images/cat.png,images/cat.png,images/cat.png,images/dog.png,images/dog.png,images/dog.png,images/dog.png,images/pig.png,images/dog.png,images/dog.png,images/pig.png,dog,dog,dog,dog,pig,dog,dog,pig,cat,cat,cat,cat,dog,pig,cat,C,Y,all
pilot_4,16,12/3/15,3.446954141,female,spoon,all,1952,none,some,all,allspoon,images/butterfly.png,images/butterfly.png,images/butterfly.png,images/butterfly.png,images/train.png,images/spoon.png,images/spoon.png,images/train.png,images/spoon.png,images/spoon.png,images/spoon.png,images/spoon.png,spoon,spoon,spoon,spoon,train,spoon,spoon,train,butterfly,butterfly,butterfly,butterfly,spoon,train,butterfly,R,Y,all
pilot_4,17,12/3/15,3.446954141,female,strawberry,some,1765,none,all,some,somestrawberry,images/apple.png,images/apple.png,images/apple.png,images/apple.png,images/strawberry.png,images/strawberry.png,images/strawberry.png,images/strawberry.png,images/orange.png,images/orange.png,images/strawberry.png,images/strawberry.png,strawberry,strawberry,strawberry,strawberry,orange,orange,strawberry,strawberry,apple,apple,apple,apple,strawberry,orange,apple,C,N,all
pilot_4,18,12/3/15,3.446954141,female,cup,none,3775,none,some,all,nonecup,images/plane.png,images/plane.png,images/plane.png,images/plane.png,images/partyhat.png,images/cup.png,images/partyhat.png,images/cup.png,images/cup.png,images/cup.png,images/cup.png,images/cup.png,cup,cup,cup,cup,partyhat,cup,partyhat,cup,plane,plane,plane,plane,cup,partyhat,plane,R,N,all
pilot_4,19,12/3/15,3.446954141,female,watch,all,2486,some,none,all,allwatch,images/watch.png,images/mitten.png,images/watch.png,images/mitten.png,images/shorts.png,images/shorts.png,images/shorts.png,images/shorts.png,images/watch.png,images/watch.png,images/watch.png,images/watch.png,watch,watch,watch,watch,watch,mitten,watch,mitten,shorts,shorts,shorts,shorts,watch,mitten,shorts,R,Y,all
pilot_4,20,12/3/15,3.446954141,female,fork,some,1602,none,some,all,somefork,images/phone.png,images/phone.png,images/phone.png,images/phone.png,images/clock.png,images/fork.png,images/fork.png,images/clock.png,images/fork.png,images/fork.png,images/fork.png,images/fork.png,fork,fork,fork,fork,clock,fork,fork,clock,phone,phone,phone,phone,fork,clock,phone,R,N,all
pilot_4,21,12/3/15,3.446954141,female,present,all,1340,none,all,some,allpresent,images/lamp.png,images/lamp.png,images/lamp.png,images/lamp.png,images/present.png,images/present.png,images/present.png,images/present.png,images/comb.png,images/present.png,images/present.png,images/comb.png,present,present,present,present,comb,present,present,comb,lamp,lamp,lamp,lamp,present,comb,lamp,C,Y,all
pilot_4,22,12/3/15,3.446954141,female,guitar,some,2428,some,all,none,someguitar,images/balloon.png,images/guitar.png,images/balloon.png,images/guitar.png,images/guitar.png,images/guitar.png,images/guitar.png,images/guitar.png,images/book.png,images/book.png,images/book.png,images/book.png,guitar,guitar,guitar,guitar,balloon,guitar,balloon,guitar,book,book,book,book,guitar,balloon,book,C,N,all
pilot_4,23,12/3/15,3.446954141,female,zipper,some,1928,all,some,none,somezipper,images/zipper.png,images/zipper.png,images/zipper.png,images/zipper.png,images/zipper.png,images/zipper.png,images/necklace.png,images/necklace.png,images/dress.png,images/dress.png,images/dress.png,images/dress.png,zipper,zipper,zipper,zipper,zipper,zipper,necklace,necklace,dress,dress,dress,dress,zipper,necklace,dress,L,N,all
pilot_4,24,12/3/15,3.446954141,female,cow,all,2009,none,some,all,allcow,images/penguin.png,images/penguin.png,images/penguin.png,images/penguin.png,images/cow.png,images/monkey.png,images/cow.png,images/monkey.png,images/cow.png,images/cow.png,images/cow.png,images/cow.png,cow,cow,cow,cow,cow,monkey,cow,monkey,penguin,penguin,penguin,penguin,cow,monkey,penguin,R,Y,all
pilot_4,25,12/3/15,3.446954141,female,drum,all,2057,all,none,some,alldrum,images/drum.png,images/drum.png,images/drum.png,images/drum.png,images/boat.png,images/boat.png,images/boat.png,images/boat.png,images/drum.png,images/paintbrush.png,images/drum.png,images/paintbrush.png,drum,drum,drum,drum,drum,paintbrush,drum,paintbrush,boat,boat,boat,boat,drum,paintbrush,boat,C,N,none
pilot_4,26,12/3/15,3.446954141,female,sock,none,3614,some,all,none,nonesock,images/glasses.png,images/sock.png,images/sock.png,images/glasses.png,images/sock.png,images/sock.png,images/sock.png,images/sock.png,images/shirt.png,images/shirt.png,images/shirt.png,images/shirt.png,sock,sock,sock,sock,glasses,sock,sock,glasses,shirt,shirt,shirt,shirt,sock,glasses,shirt,C,N,all
pilot_4,28,12/3/15,3.446954141,female,bell,some,2623,none,all,some,somebell,images/scissors.png,images/scissors.png,images/scissors.png,images/scissors.png,images/bell.png,images/bell.png,images/bell.png,images/bell.png,images/block.png,images/bell.png,images/bell.png,images/block.png,bell,bell,bell,bell,block,bell,bell,block,scissors,scissors,scissors,scissors,bell,block,scissors,C,N,all
pilot_4,29,12/3/15,3.446954141,female,hat,some,2601,some,none,all,somehat,images/hat.png,images/purse.png,images/purse.png,images/hat.png,images/shoe.png,images/shoe.png,images/shoe.png,images/shoe.png,images/hat.png,images/hat.png,images/hat.png,images/hat.png,hat,hat,hat,hat,hat,purse,purse,hat,shoe,shoe,shoe,shoe,hat,purse,shoe,R,N,all
pilot_4,30,12/3/15,3.446954141,female,cupcake,some,1747,some,none,all,somecupcake,images/fence.png,images/cupcake.png,images/cupcake.png,images/fence.png,images/stroller.png,images/stroller.png,images/stroller.png,images/stroller.png,images/cupcake.png,images/cupcake.png,images/cupcake.png,images/cupcake.png,cupcake,cupcake,cupcake,cupcake,fence,cupcake,cupcake,fence,stroller,stroller,stroller,stroller,cupcake,fence,stroller,R,N,all
pilot_5,1,12/3/15,3.282683094,male,dog,all,9417,some,all,none,alldog,images/frog.png,images/dog.png,images/dog.png,images/frog.png,images/dog.png,images/dog.png,images/dog.png,images/dog.png,images/goat.png,images/goat.png,images/goat.png,images/goat.png,dog,dog,dog,dog,frog,dog,dog,frog,goat,goat,goat,goat,dog,frog,goat,L,N,some
pilot_5,2,12/3/15,3.282683094,male,scissors,some,5208,all,some,none,somescissors,images/scissors.png,images/scissors.png,images/scissors.png,images/scissors.png,images/bucket.png,images/bucket.png,images/scissors.png,images/scissors.png,images/pencil.png,images/pencil.png,images/pencil.png,images/pencil.png,scissors,scissors,scissors,scissors,bucket,bucket,scissors,scissors,pencil,pencil,pencil,pencil,scissors,bucket,pencil,L,N,all
pilot_5,3,12/3/15,3.282683094,male,boat,some,10344,all,none,some,someboat,images/boat.png,images/boat.png,images/boat.png,images/boat.png,images/paintbrush.png,images/paintbrush.png,images/paintbrush.png,images/paintbrush.png,images/boat.png,images/bike.png,images/boat.png,images/bike.png,boat,boat,boat,boat,boat,bike,boat,bike,paintbrush,paintbrush,paintbrush,paintbrush,boat,bike,paintbrush,R,Y,some
pilot_5,4,12/3/15,3.282683094,male,boat,some,10352,all,none,some,someboat,images/boat.png,images/boat.png,images/boat.png,images/boat.png,images/paintbrush.png,images/paintbrush.png,images/paintbrush.png,images/paintbrush.png,images/boat.png,images/bike.png,images/boat.png,images/bike.png,boat,boat,boat,boat,boat,bike,boat,bike,paintbrush,paintbrush,paintbrush,paintbrush,boat,bike,paintbrush,L,N,someall
pilot_5,5,12/3/15,3.282683094,male,mitten,all,417,some,none,all,allmitten,images/mitten.png,images/dress.png,images/mitten.png,images/dress.png,images/purse.png,images/purse.png,images/purse.png,images/purse.png,images/mitten.png,images/mitten.png,images/mitten.png,images/mitten.png,mitten,mitten,mitten,mitten,mitten,dress,mitten,dress,purse,purse,purse,purse,mitten,dress,purse,L,N,some
pilot_5,6,12/3/15,3.282683094,male,plate,none,7922,some,all,none,noneplate,images/plane.png,images/plate.png,images/plate.png,images/plane.png,images/plate.png,images/plate.png,images/plate.png,images/plate.png,images/phone.png,images/phone.png,images/phone.png,images/phone.png,plate,plate,plate,plate,plane,plate,plate,plane,phone,phone,phone,phone,plate,plane,phone,C,N,all
pilot_5,7,12/3/15,3.282683094,male,penguin,all,4269,some,none,all,allpenguin,images/penguin.png,images/chicken.png,images/penguin.png,images/chicken.png,images/elephant.png,images/elephant.png,images/elephant.png,images/elephant.png,images/penguin.png,images/penguin.png,images/penguin.png,images/penguin.png,penguin,penguin,penguin,penguin,penguin,chicken,penguin,chicken,elephant,elephant,elephant,elephant,penguin,chicken,elephant,R,Y,all
pilot_5,8,12/3/15,3.282683094,male,cat,some,5968,none,all,some,somecat,images/turtle.png,images/turtle.png,images/turtle.png,images/turtle.png,images/cat.png,images/cat.png,images/cat.png,images/cat.png,images/duck.png,images/duck.png,images/cat.png,images/cat.png,cat,cat,cat,cat,duck,duck,cat,cat,turtle,turtle,turtle,turtle,cat,duck,turtle,R,Y,some
pilot_5,9,12/3/15,3.282683094,male,stroller,none,5661,all,none,some,nonestroller,images/stroller.png,images/stroller.png,images/stroller.png,images/stroller.png,images/flower.png,images/flower.png,images/flower.png,images/flower.png,images/tree.png,images/stroller.png,images/tree.png,images/stroller.png,stroller,stroller,stroller,stroller,tree,stroller,tree,stroller,flower,flower,flower,flower,stroller,tree,flower,R,N,some
pilot_5,10,12/3/15,3.282683094,male,crayon,none,4455,all,none,some,nonecrayon,images/crayon.png,images/crayon.png,images/crayon.png,images/crayon.png,images/bell.png,images/bell.png,images/bell.png,images/bell.png,images/soccer.png,images/crayon.png,images/soccer.png,images/crayon.png,crayon,crayon,crayon,crayon,soccer,crayon,soccer,crayon,bell,bell,bell,bell,crayon,soccer,bell,L,N,all
pilot_5,11,12/3/15,3.282683094,male,butterfly,some,4383,some,all,none,somebutterfly,images/bus.png,images/bus.png,images/butterfly.png,images/butterfly.png,images/butterfly.png,images/butterfly.png,images/butterfly.png,images/butterfly.png,images/cup.png,images/cup.png,images/cup.png,images/cup.png,butterfly,butterfly,butterfly,butterfly,bus,bus,butterfly,butterfly,cup,cup,cup,cup,butterfly,bus,cup,L,Y,some
pilot_5,12,12/3/15,3.282683094,male,lion,all,3809,some,none,all,alllion,images/lion.png,images/fish.png,images/lion.png,images/fish.png,images/monkey.png,images/monkey.png,images/monkey.png,images/monkey.png,images/lion.png,images/lion.png,images/lion.png,images/lion.png,lion,lion,lion,lion,lion,fish,lion,fish,monkey,monkey,monkey,monkey,lion,fish,monkey,R,Y,all
pilot_5,13,12/3/15,3.282683094,male,block,some,4375,some,none,all,someblock,images/teddybear.png,images/block.png,images/block.png,images/teddybear.png,images/book.png,images/book.png,images/book.png,images/book.png,images/block.png,images/block.png,images/block.png,images/block.png,block,block,block,block,teddybear,block,block,teddybear,book,book,book,book,block,teddybear,book,R,N,all
pilot_5,14,12/3/15,3.282683094,male,pear,some,4794,some,all,none,somepear,images/pear.png,images/pear.png,images/orange.png,images/orange.png,images/pear.png,images/pear.png,images/pear.png,images/pear.png,images/cookie.png,images/cookie.png,images/cookie.png,images/cookie.png,pear,pear,pear,pear,pear,pear,orange,orange,cookie,cookie,cookie,cookie,pear,orange,cookie,R,N,none
pilot_5,15,12/3/15,3.282683094,male,present,all,4074,all,none,some,allpresent,images/present.png,images/present.png,images/present.png,images/present.png,images/fork.png,images/fork.png,images/fork.png,images/fork.png,images/present.png,images/train.png,images/present.png,images/train.png,present,present,present,present,present,train,present,train,fork,fork,fork,fork,present,train,fork,L,Y,all
pilot_5,16,12/3/15,3.282683094,male,car,some,3385,all,some,none,somecar,images/car.png,images/car.png,images/car.png,images/car.png,images/car.png,images/trafficlight.png,images/trafficlight.png,images/car.png,images/clock.png,images/clock.png,images/clock.png,images/clock.png,car,car,car,car,car,trafficlight,trafficlight,car,clock,clock,clock,clock,car,trafficlight,clock,C,Y,some
pilot_5,17,12/3/15,3.282683094,male,pizza,none,4060,all,some,none,nonepizza,images/pizza.png,images/pizza.png,images/pizza.png,images/pizza.png,images/pizza.png,images/cake.png,images/pizza.png,images/cake.png,images/banana.png,images/banana.png,images/banana.png,images/banana.png,pizza,pizza,pizza,pizza,pizza,cake,pizza,cake,banana,banana,banana,banana,pizza,cake,banana,C,N,some
pilot_5,18,12/3/15,3.282683094,male,donut,none,6063,all,some,none,nonedonut,images/donut.png,images/donut.png,images/donut.png,images/donut.png,images/pretzel.png,images/pretzel.png,images/donut.png,images/donut.png,images/apple.png,images/apple.png,images/apple.png,images/apple.png,donut,donut,donut,donut,pretzel,pretzel,donut,donut,apple,apple,apple,apple,donut,pretzel,apple,L,N,all
pilot_5,19,12/3/15,3.282683094,male,sheep,none,4608,some,none,all,nonesheep,images/bird.png,images/bird.png,images/sheep.png,images/sheep.png,images/giraffe.png,images/giraffe.png,images/giraffe.png,images/giraffe.png,images/sheep.png,images/sheep.png,images/sheep.png,images/sheep.png,sheep,sheep,sheep,sheep,bird,bird,sheep,sheep,giraffe,giraffe,giraffe,giraffe,sheep,bird,giraffe,R,N,all
pilot_5,20,12/3/15,3.282683094,male,cupcake,none,4931,some,none,all,nonecupcake,images/chair.png,images/cupcake.png,images/cupcake.png,images/chair.png,images/house.png,images/house.png,images/house.png,images/house.png,images/cupcake.png,images/cupcake.png,images/cupcake.png,images/cupcake.png,cupcake,cupcake,cupcake,cupcake,chair,cupcake,cupcake,chair,house,house,house,house,cupcake,chair,house,R,N,all
pilot_5,21,12/3/15,3.282683094,male,spoon,all,7096,some,all,none,allspoon,images/partyhat.png,images/partyhat.png,images/spoon.png,images/spoon.png,images/spoon.png,images/spoon.png,images/spoon.png,images/spoon.png,images/barn.png,images/barn.png,images/barn.png,images/barn.png,spoon,spoon,spoon,spoon,partyhat,partyhat,spoon,spoon,barn,barn,barn,barn,spoon,partyhat,barn,C,Y,all
pilot_5,22,12/3/15,3.282683094,male,glasses,all,4405,all,none,some,allglasses,images/glasses.png,images/glasses.png,images/glasses.png,images/glasses.png,images/hat.png,images/hat.png,images/hat.png,images/hat.png,images/glasses.png,images/watch.png,images/watch.png,images/glasses.png,glasses,glasses,glasses,glasses,glasses,watch,watch,glasses,hat,hat,hat,hat,glasses,watch,hat,L,Y,all
