sub_id,trial_num,dot,time,age,sex,english,itemprompt,trial_type,rt,left_quant,center_quant,right_quant,audio_prompt,bookl_1,bookl_2,bookl_3,bookl_4,bookc_1,bookc_2,bookc_3,bookc_4,bookr_1,bookr_2,bookr_3,bookr_4,all1,all2,all3,all4,some1,some2,some3,some4,none1,none2,none3,none4,item1,item2,item3,selection_side,correct,selection_type
1816_1,29,1/8/16,12:38,4.569472964,M,0.75,comb,none,1538,some,all,none,nonecomb,images/comb.png,images/fork.png,images/fork.png,images/comb.png,images/comb.png,images/comb.png,images/comb.png,images/comb.png,images/bee.png,images/bee.png,images/bee.png,images/bee.png,comb,comb,comb,comb,comb,fork,fork,comb,bee,bee,bee,bee,comb,fork,bee,C,N,all
1816_1,30,1/8/16,12:38,4.569472964,M,0.75,frog,some,1234,none,all,some,somefrog,images/fish.png,images/fish.png,images/fish.png,images/fish.png,images/frog.png,images/frog.png,images/frog.png,images/frog.png,images/frog.png,images/frog.png,images/cat.png,images/cat.png,frog,frog,frog,frog,frog,frog,cat,cat,fish,fish,fish,fish,frog,cat,fish,C,N,all
1816_2,1,1/8/16,13:42,4.889801506,M,1,duck,all,1527,some,all,none,allduck,images/duck.png,images/duck.png,images/lion.png,images/lion.png,images/duck.png,images/duck.png,images/duck.png,images/duck.png,images/bear.png,images/bear.png,images/bear.png,images/bear.png,duck,duck,duck,duck,duck,duck,lion,lion,bear,bear,bear,bear,duck,lion,bear,C,Y,all
1816_2,2,1/8/16,13:42,4.889801506,M,1,firetruck,all,1459,some,all,none,allfiretruck,images/butterfly.png,images/firetruck.png,images/butterfly.png,images/firetruck.png,images/firetruck.png,images/firetruck.png,images/firetruck.png,images/firetruck.png,images/present.png,images/present.png,images/present.png,images/present.png,firetruck,firetruck,firetruck,firetruck,butterfly,firetruck,butterfly,firetruck,present,present,present,present,firetruck,butterfly,present,C,Y,all
1816_2,3,1/8/16,13:42,4.889801506,M,1,soccer,some,4952,all,none,some,somesoccer,images/soccer.png,images/soccer.png,images/soccer.png,images/soccer.png,images/bike.png,images/bike.png,images/bike.png,images/bike.png,images/soccer.png,images/soccer.png,images/scissors.png,images/scissors.png,soccer,soccer,soccer,soccer,soccer,soccer,scissors,scissors,bike,bike,bike,bike,soccer,scissors,bike,L,N,all
1816_2,4,1/8/16,13:42,4.889801506,M,1,cupcake,some,1266,all,none,some,somecupcake,images/cupcake.png,images/cupcake.png,images/cupcake.png,images/cupcake.png,images/key.png,images/key.png,images/key.png,images/key.png,images/bus.png,images/cupcake.png,images/cupcake.png,images/bus.png,cupcake,cupcake,cupcake,cupcake,bus,cupcake,cupcake,bus,key,key,key,key,cupcake,bus,key,R,Y,some
1816_2,5,1/8/16,13:42,4.889801506,M,1,penguin,all,1570,some,none,all,allpenguin,images/penguin.png,images/penguin.png,images/tiger.png,images/tiger.png,images/sheep.png,images/sheep.png,images/sheep.png,images/sheep.png,images/penguin.png,images/penguin.png,images/penguin.png,images/penguin.png,penguin,penguin,penguin,penguin,penguin,penguin,tiger,tiger,sheep,sheep,sheep,sheep,penguin,tiger,sheep,R,Y,all
1816_2,6,1/8/16,13:42,4.889801506,M,1,goat,some,3099,some,all,none,somegoat,images/goat.png,images/elephant.png,images/goat.png,images/elephant.png,images/goat.png,images/goat.png,images/goat.png,images/goat.png,images/fish.png,images/fish.png,images/fish.png,images/fish.png,goat,goat,goat,goat,goat,elephant,goat,elephant,fish,fish,fish,fish,goat,elephant,fish,C,N,all
1816_2,7,1/8/16,13:42,4.889801506,M,1,guitar,some,5794,some,all,none,someguitar,images/bucket.png,images/bucket.png,images/guitar.png,images/guitar.png,images/guitar.png,images/guitar.png,images/guitar.png,images/guitar.png,images/teddybear.png,images/teddybear.png,images/teddybear.png,images/teddybear.png,guitar,guitar,guitar,guitar,bucket,bucket,guitar,guitar,teddybear,teddybear,teddybear,teddybear,guitar,bucket,teddybear,C,N,all
1816_2,8,1/8/16,13:42,4.889801506,M,1,pear,none,1102,none,all,some,nonepear,images/apple.png,images/apple.png,images/apple.png,images/apple.png,images/pear.png,images/pear.png,images/pear.png,images/pear.png,images/pear.png,images/orange.png,images/pear.png,images/orange.png,pear,pear,pear,pear,pear,orange,pear,orange,apple,apple,apple,apple,pear,orange,apple,L,Y,none
1816_2,9,1/8/16,13:42,4.889801506,M,1,strawberry,some,2446,none,some,all,somestrawberry,images/pretzel.png,images/pretzel.png,images/pretzel.png,images/pretzel.png,images/cookie.png,images/strawberry.png,images/cookie.png,images/strawberry.png,images/strawberry.png,images/strawberry.png,images/strawberry.png,images/strawberry.png,strawberry,strawberry,strawberry,strawberry,cookie,strawberry,cookie,strawberry,pretzel,pretzel,pretzel,pretzel,strawberry,cookie,pretzel,C,Y,some
1816_2,10,1/8/16,13:42,4.889801506,M,1,plate,none,7377,all,none,some,noneplate,images/plate.png,images/plate.png,images/plate.png,images/plate.png,images/phone.png,images/phone.png,images/phone.png,images/phone.png,images/plate.png,images/plate.png,images/car.png,images/car.png,plate,plate,plate,plate,plate,plate,car,car,phone,phone,phone,phone,plate,car,phone,R,N,some
1816_2,11,1/8/16,13:42,4.889801506,M,1,tree,some,1334,all,none,some,sometree,images/tree.png,images/tree.png,images/tree.png,images/tree.png,images/comb.png,images/comb.png,images/comb.png,images/comb.png,images/tree.png,images/tree.png,images/bee.png,images/bee.png,tree,tree,tree,tree,tree,tree,bee,bee,comb,comb,comb,comb,tree,bee,comb,C,N,none
1816_2,12,1/8/16,13:42,4.889801506,M,1,sock,all,779,none,all,some,allsock,images/necklace.png,images/necklace.png,images/necklace.png,images/necklace.png,images/sock.png,images/sock.png,images/sock.png,images/sock.png,images/hat.png,images/sock.png,images/hat.png,images/sock.png,sock,sock,sock,sock,hat,sock,hat,sock,necklace,necklace,necklace,necklace,sock,hat,necklace,C,Y,all
1816_2,13,1/8/16,13:42,4.889801506,M,1,paintbrush,none,7007,some,none,all,nonepaintbrush,images/paintbrush.png,images/paintbrush.png,images/pencil.png,images/pencil.png,images/block.png,images/block.png,images/block.png,images/block.png,images/paintbrush.png,images/paintbrush.png,images/paintbrush.png,images/paintbrush.png,paintbrush,paintbrush,paintbrush,paintbrush,paintbrush,paintbrush,pencil,pencil,block,block,block,block,paintbrush,pencil,block,R,N,all
1816_2,14,1/8/16,13:42,4.889801506,M,1,turtle,none,2217,all,none,some,noneturtle,images/turtle.png,images/turtle.png,images/turtle.png,images/turtle.png,images/giraffe.png,images/giraffe.png,images/giraffe.png,images/giraffe.png,images/turtle.png,images/owl.png,images/turtle.png,images/owl.png,turtle,turtle,turtle,turtle,turtle,owl,turtle,owl,giraffe,giraffe,giraffe,giraffe,turtle,owl,giraffe,L,N,all
1816_2,15,1/8/16,13:42,4.889801506,M,1,bird,none,1730,all,none,some,nonebird,images/bird.png,images/bird.png,images/bird.png,images/bird.png,images/cat.png,images/cat.png,images/cat.png,images/cat.png,images/bird.png,images/dog.png,images/dog.png,images/bird.png,bird,bird,bird,bird,bird,dog,dog,bird,cat,cat,cat,cat,bird,dog,cat,C,Y,none
1816_2,16,1/8/16,13:42,4.889801506,M,1,fork,some,2030,none,some,all,somefork,images/table.png,images/table.png,images/table.png,images/table.png,images/clock.png,images/fork.png,images/fork.png,images/clock.png,images/fork.png,images/fork.png,images/fork.png,images/fork.png,fork,fork,fork,fork,clock,fork,fork,clock,table,table,table,table,fork,clock,table,C,Y,some
1816_2,17,1/8/16,13:42,4.889801506,M,1,lamp,some,4924,none,some,all,somelamp,images/house.png,images/house.png,images/house.png,images/house.png,images/lamp.png,images/flower.png,images/lamp.png,images/flower.png,images/lamp.png,images/lamp.png,images/lamp.png,images/lamp.png,lamp,lamp,lamp,lamp,lamp,flower,lamp,flower,house,house,house,house,lamp,flower,house,R,N,all
1816_2,18,1/8/16,13:42,4.889801506,M,1,purse,all,123,some,none,all,allpurse,images/purse.png,images/dress.png,images/dress.png,images/purse.png,images/shirt.png,images/shirt.png,images/shirt.png,images/shirt.png,images/purse.png,images/purse.png,images/purse.png,images/purse.png,purse,purse,purse,purse,purse,dress,dress,purse,shirt,shirt,shirt,shirt,purse,dress,shirt,C,N,none
1816_2,19,1/8/16,13:42,4.889801506,M,1,donut,all,1679,none,some,all,alldonut,images/pizza.png,images/pizza.png,images/pizza.png,images/pizza.png,images/banana.png,images/donut.png,images/banana.png,images/donut.png,images/donut.png,images/donut.png,images/donut.png,images/donut.png,donut,donut,donut,donut,banana,donut,banana,donut,pizza,pizza,pizza,pizza,donut,banana,pizza,C,N,some
1816_2,20,1/8/16,13:42,4.889801506,M,1,cake,all,2028,none,all,some,allcake,images/carrot.png,images/carrot.png,images/carrot.png,images/carrot.png,images/cake.png,images/cake.png,images/cake.png,images/cake.png,images/cake.png,images/popsicle.png,images/popsicle.png,images/cake.png,cake,cake,cake,cake,cake,popsicle,popsicle,cake,carrot,carrot,carrot,carrot,cake,popsicle,carrot,C,Y,all
1816_2,21,1/8/16,13:42,4.889801506,M,1,frog,some,1168,all,none,some,somefrog,images/frog.png,images/frog.png,images/frog.png,images/frog.png,images/cow.png,images/cow.png,images/cow.png,images/cow.png,images/pig.png,images/pig.png,images/frog.png,images/frog.png,frog,frog,frog,frog,pig,pig,frog,frog,cow,cow,cow,cow,frog,pig,cow,C,N,none
1816_2,22,1/8/16,13:42,4.889801506,M,1,drum,none,14503,all,none,some,nonedrum,images/drum.png,images/drum.png,images/drum.png,images/drum.png,images/book.png,images/book.png,images/book.png,images/book.png,images/drum.png,images/crayon.png,images/drum.png,images/crayon.png,drum,drum,drum,drum,drum,crayon,drum,crayon,book,book,book,book,drum,crayon,book,C,Y,none
1816_2,23,1/8/16,13:42,4.889801506,M,1,balloon,none,2815,all,none,some,noneballoon,images/balloon.png,images/balloon.png,images/balloon.png,images/balloon.png,images/bell.png,images/bell.png,images/bell.png,images/bell.png,images/boat.png,images/balloon.png,images/boat.png,images/balloon.png,balloon,balloon,balloon,balloon,boat,balloon,boat,balloon,bell,bell,bell,bell,balloon,boat,bell,L,N,all
1816_2,24,1/8/16,13:42,4.889801506,M,1,stroller,none,6622,some,all,none,nonestroller,images/trafficlight.png,images/stroller.png,images/stroller.png,images/trafficlight.png,images/stroller.png,images/stroller.png,images/stroller.png,images/stroller.png,images/barn.png,images/barn.png,images/barn.png,images/barn.png,stroller,stroller,stroller,stroller,trafficlight,stroller,stroller,trafficlight,barn,barn,barn,barn,stroller,trafficlight,barn,L,N,some
1816_2,25,1/8/16,13:42,4.889801506,M,1,mitten,none,2508,some,all,none,nonemitten,images/mitten.png,images/watch.png,images/mitten.png,images/watch.png,images/mitten.png,images/mitten.png,images/mitten.png,images/mitten.png,images/shorts.png,images/shorts.png,images/shorts.png,images/shorts.png,mitten,mitten,mitten,mitten,mitten,watch,mitten,watch,shorts,shorts,shorts,shorts,mitten,watch,shorts,C,N,all
1816_2,26,1/8/16,13:42,4.889801506,M,1,plane,some,1115,all,some,none,someplane,images/plane.png,images/plane.png,images/plane.png,images/plane.png,images/toothbrush.png,images/plane.png,images/plane.png,images/toothbrush.png,images/partyhat.png,images/partyhat.png,images/partyhat.png,images/partyhat.png,plane,plane,plane,plane,toothbrush,plane,plane,toothbrush,partyhat,partyhat,partyhat,partyhat,plane,toothbrush,partyhat,C,Y,some
1816_2,27,1/8/16,13:42,4.889801506,M,1,shoe,all,1579,none,some,all,allshoe,images/glasses.png,images/glasses.png,images/glasses.png,images/glasses.png,images/shoe.png,images/zipper.png,images/zipper.png,images/shoe.png,images/shoe.png,images/shoe.png,images/shoe.png,images/shoe.png,shoe,shoe,shoe,shoe,shoe,zipper,zipper,shoe,glasses,glasses,glasses,glasses,shoe,zipper,glasses,C,N,some
1816_2,28,1/8/16,13:42,4.889801506,M,1,chair,none,4020,some,none,all,nonechair,images/chair.png,images/chair.png,images/train.png,images/train.png,images/cup.png,images/cup.png,images/cup.png,images/cup.png,images/chair.png,images/chair.png,images/chair.png,images/chair.png,chair,chair,chair,chair,chair,chair,train,train,cup,cup,cup,cup,chair,train,cup,L,N,some
1816_2,29,1/8/16,13:42,4.889801506,M,1,fence,all,2407,all,some,none,allfence,images/fence.png,images/fence.png,images/fence.png,images/fence.png,images/map.png,images/fence.png,images/map.png,images/fence.png,images/spoon.png,images/spoon.png,images/spoon.png,images/spoon.png,fence,fence,fence,fence,map,fence,map,fence,spoon,spoon,spoon,spoon,fence,map,spoon,L,Y,all
1816_2,30,1/8/16,13:42,4.889801506,M,1,monkey,all,234,none,some,all,allmonkey,images/chicken.png,images/chicken.png,images/chicken.png,images/chicken.png,images/monkey.png,images/horse.png,images/monkey.png,images/horse.png,images/monkey.png,images/monkey.png,images/monkey.png,images/monkey.png,monkey,monkey,monkey,monkey,monkey,horse,monkey,horse,chicken,chicken,chicken,chicken,monkey,horse,chicken,L,N,none
1816_3,1,1/8/16,15:12,4.618754278,M,1,duck,none,2696,all,some,none,noneduck,images/duck.png,images/duck.png,images/duck.png,images/duck.png,images/duck.png,images/turtle.png,images/duck.png,images/turtle.png,images/owl.png,images/owl.png,images/owl.png,images/owl.png,duck,duck,duck,duck,duck,turtle,duck,turtle,owl,owl,owl,owl,duck,turtle,owl,R,Y,none
1816_3,2,1/8/16,15:12,4.618754278,M,1,boat,none,2629,some,all,none,noneboat,images/crayon.png,images/boat.png,images/crayon.png,images/boat.png,images/boat.png,images/boat.png,images/boat.png,images/boat.png,images/paintbrush.png,images/paintbrush.png,images/paintbrush.png,images/paintbrush.png,boat,boat,boat,boat,crayon,boat,crayon,boat,paintbrush,paintbrush,paintbrush,paintbrush,boat,crayon,paintbrush,R,Y,none
1816_3,3,1/8/16,15:12,4.618754278,M,1,pig,none,1844,some,all,none,nonepig,images/bear.png,images/pig.png,images/bear.png,images/pig.png,images/pig.png,images/pig.png,images/pig.png,images/pig.png,images/bird.png,images/bird.png,images/bird.png,images/bird.png,pig,pig,pig,pig,bear,pig,bear,pig,bird,bird,bird,bird,pig,bear,bird,R,Y,none
1816_3,4,1/8/16,15:12,4.618754278,M,1,necklace,none,1942,all,some,none,nonenecklace,images/necklace.png,images/necklace.png,images/necklace.png,images/necklace.png,images/necklace.png,images/hat.png,images/necklace.png,images/hat.png,images/glasses.png,images/glasses.png,images/glasses.png,images/glasses.png,necklace,necklace,necklace,necklace,necklace,hat,necklace,hat,glasses,glasses,glasses,glasses,necklace,hat,glasses,R,Y,none
1816_3,5,1/8/16,15:12,4.618754278,M,1,teddybear,all,1979,all,some,none,allteddybear,images/teddybear.png,images/teddybear.png,images/teddybear.png,images/teddybear.png,images/bucket.png,images/teddybear.png,images/bucket.png,images/teddybear.png,images/scissors.png,images/scissors.png,images/scissors.png,images/scissors.png,teddybear,teddybear,teddybear,teddybear,bucket,teddybear,bucket,teddybear,scissors,scissors,scissors,scissors,teddybear,bucket,scissors,L,Y,all
1816_3,6,1/8/16,15:12,4.618754278,M,1,plane,some,1875,none,all,some,someplane,images/spoon.png,images/spoon.png,images/spoon.png,images/spoon.png,images/plane.png,images/plane.png,images/plane.png,images/plane.png,images/train.png,images/plane.png,images/train.png,images/plane.png,plane,plane,plane,plane,train,plane,train,plane,spoon,spoon,spoon,spoon,plane,train,spoon,C,N,all
1816_3,7,1/8/16,15:12,4.618754278,M,1,popsicle,all,3052,all,some,none,allpopsicle,images/popsicle.png,images/popsicle.png,images/popsicle.png,images/popsicle.png,images/popsicle.png,images/popsicle.png,images/carrot.png,images/carrot.png,images/apple.png,images/apple.png,images/apple.png,images/apple.png,popsicle,popsicle,popsicle,popsicle,popsicle,popsicle,carrot,carrot,apple,apple,apple,apple,popsicle,carrot,apple,L,Y,all
1816_3,8,1/8/16,15:12,4.618754278,M,1,firetruck,all,1173,none,some,all,allfiretruck,images/barn.png,images/barn.png,images/barn.png,images/barn.png,images/present.png,images/firetruck.png,images/present.png,images/firetruck.png,images/firetruck.png,images/firetruck.png,images/firetruck.png,images/firetruck.png,firetruck,firetruck,firetruck,firetruck,present,firetruck,present,firetruck,barn,barn,barn,barn,firetruck,present,barn,R,Y,all
1816_3,9,1/8/16,15:12,4.618754278,M,1,banana,none,2109,some,none,all,nonebanana,images/banana.png,images/cake.png,images/cake.png,images/banana.png,images/cookie.png,images/cookie.png,images/cookie.png,images/cookie.png,images/banana.png,images/banana.png,images/banana.png,images/banana.png,banana,banana,banana,banana,banana,cake,cake,banana,cookie,cookie,cookie,cookie,banana,cake,cookie,C,Y,none
1816_3,10,1/8/16,15:12,4.618754278,M,1,purse,none,3683,all,none,some,nonepurse,images/purse.png,images/purse.png,images/purse.png,images/purse.png,images/zipper.png,images/zipper.png,images/zipper.png,images/zipper.png,images/dress.png,images/purse.png,images/purse.png,images/dress.png,purse,purse,purse,purse,dress,purse,purse,dress,zipper,zipper,zipper,zipper,purse,dress,zipper,C,Y,none
1816_3,11,1/8/16,15:12,4.618754278,M,1,sheep,all,4301,none,all,some,allsheep,images/dog.png,images/dog.png,images/dog.png,images/dog.png,images/sheep.png,images/sheep.png,images/sheep.png,images/sheep.png,images/sheep.png,images/penguin.png,images/sheep.png,images/penguin.png,sheep,sheep,sheep,sheep,sheep,penguin,sheep,penguin,dog,dog,dog,dog,sheep,penguin,dog,C,Y,all
1816_3,12,1/8/16,15:12,4.618754278,M,1,table,some,2104,all,some,none,sometable,images/table.png,images/table.png,images/table.png,images/table.png,images/plate.png,images/plate.png,images/table.png,images/table.png,images/tree.png,images/tree.png,images/tree.png,images/tree.png,table,table,table,table,plate,plate,table,table,tree,tree,tree,tree,table,plate,tree,C,Y,some
1816_3,13,1/8/16,15:12,4.618754278,M,1,bee,all,1449,all,none,some,allbee,images/bee.png,images/bee.png,images/bee.png,images/bee.png,images/clock.png,images/clock.png,images/clock.png,images/clock.png,images/car.png,images/car.png,images/bee.png,images/bee.png,bee,bee,bee,bee,car,car,bee,bee,clock,clock,clock,clock,bee,car,clock,L,Y,all
