sub_id,trial_num,dot,time,age,sex,itemprompt,trial_type,rt,left_quant,center_quant,right_quant,audio_prompt,bookl_1,bookl_2,bookl_3,bookl_4,bookc_1,bookc_2,bookc_3,bookc_4,bookr_1,bookr_2,bookr_3,bookr_4,all1,all2,all3,all4,some1,some2,some3,some4,none1,none2,none3,none4,item1,item2,item3,selection_side,correct,selection_type
121815_1,17,12/18/15,11:08,4.585900068,Male,cake,all,5648,none,some,all,allcake,images/apple.png,images/apple.png,images/apple.png,images/apple.png,images/cake.png,images/cake.png,images/orange.png,images/orange.png,images/cake.png,images/cake.png,images/cake.png,images/cake.png,cake,cake,cake,cake,cake,cake,orange,orange,apple,apple,apple,apple,cake,orange,apple,R,Y,all
121815_1,18,12/18/15,11:08,4.585900068,Male,bird,some,2986,all,none,some,somebird,images/bird.png,images/bird.png,images/bird.png,images/bird.png,images/bear.png,images/bear.png,images/bear.png,images/bear.png,images/bird.png,images/frog.png,images/frog.png,images/bird.png,bird,bird,bird,bird,bird,frog,frog,bird,bear,bear,bear,bear,bird,frog,bear,C,N,none
121815_1,19,12/18/15,11:08,4.585900068,Male,tiger,all,3726,some,all,none,alltiger,images/elephant.png,images/elephant.png,images/tiger.png,images/tiger.png,images/tiger.png,images/tiger.png,images/tiger.png,images/tiger.png,images/turtle.png,images/turtle.png,images/turtle.png,images/turtle.png,tiger,tiger,tiger,tiger,elephant,elephant,tiger,tiger,turtle,turtle,turtle,turtle,tiger,elephant,turtle,L,N,some
121815_1,20,12/18/15,11:08,4.585900068,Male,donut,all,2332,none,all,some,alldonut,images/pear.png,images/pear.png,images/pear.png,images/pear.png,images/donut.png,images/donut.png,images/donut.png,images/donut.png,images/donut.png,images/banana.png,images/donut.png,images/banana.png,donut,donut,donut,donut,donut,banana,donut,banana,pear,pear,pear,pear,donut,banana,pear,C,Y,all
121815_1,21,12/18/15,11:08,4.585900068,Male,comb,none,4199,all,none,some,nonecomb,images/comb.png,images/comb.png,images/comb.png,images/comb.png,images/table.png,images/table.png,images/table.png,images/table.png,images/flower.png,images/flower.png,images/comb.png,images/comb.png,comb,comb,comb,comb,flower,flower,comb,comb,table,table,table,table,comb,flower,table,C,Y,none
121815_1,22,12/18/15,11:08,4.585900068,Male,house,all,4669,all,none,some,allhouse,images/house.png,images/house.png,images/house.png,images/house.png,images/plate.png,images/plate.png,images/plate.png,images/plate.png,images/house.png,images/chair.png,images/house.png,images/chair.png,house,house,house,house,house,chair,house,chair,plate,plate,plate,plate,house,chair,plate,R,N,some
121815_1,23,12/18/15,11:08,4.585900068,Male,mitten,none,6218,none,some,all,nonemitten,images/glasses.png,images/glasses.png,images/glasses.png,images/glasses.png,images/mitten.png,images/watch.png,images/mitten.png,images/watch.png,images/mitten.png,images/mitten.png,images/mitten.png,images/mitten.png,mitten,mitten,mitten,mitten,mitten,watch,mitten,watch,glasses,glasses,glasses,glasses,mitten,watch,glasses,C,N,some
121815_1,24,12/18/15,11:08,4.585900068,Male,cookie,all,2382,some,all,none,allcookie,images/cookie.png,images/cookie.png,images/strawberry.png,images/strawberry.png,images/cookie.png,images/cookie.png,images/cookie.png,images/cookie.png,images/pretzel.png,images/pretzel.png,images/pretzel.png,images/pretzel.png,cookie,cookie,cookie,cookie,cookie,cookie,strawberry,strawberry,pretzel,pretzel,pretzel,pretzel,cookie,strawberry,pretzel,C,Y,all
121815_1,25,12/18/15,11:08,4.585900068,Male,bus,all,4673,none,all,some,allbus,images/clock.png,images/clock.png,images/clock.png,images/clock.png,images/bus.png,images/bus.png,images/bus.png,images/bus.png,images/bus.png,images/bus.png,images/present.png,images/present.png,bus,bus,bus,bus,bus,bus,present,present,clock,clock,clock,clock,bus,present,clock,R,N,some
121815_1,26,12/18/15,11:08,4.585900068,Male,dress,some,2868,none,all,some,somedress,images/hat.png,images/hat.png,images/hat.png,images/hat.png,images/dress.png,images/dress.png,images/dress.png,images/dress.png,images/sock.png,images/dress.png,images/sock.png,images/dress.png,dress,dress,dress,dress,sock,dress,sock,dress,hat,hat,hat,hat,dress,sock,hat,R,Y,some
121815_1,27,12/18/15,11:08,4.585900068,Male,butterfly,all,3349,none,some,all,allbutterfly,images/cupcake.png,images/cupcake.png,images/cupcake.png,images/cupcake.png,images/trafficlight.png,images/butterfly.png,images/butterfly.png,images/trafficlight.png,images/butterfly.png,images/butterfly.png,images/butterfly.png,images/butterfly.png,butterfly,butterfly,butterfly,butterfly,trafficlight,butterfly,butterfly,trafficlight,cupcake,cupcake,cupcake,cupcake,butterfly,trafficlight,cupcake,C,N,some
121815_1,28,12/18/15,11:08,4.585900068,Male,lamp,some,2270,none,some,all,somelamp,images/partyhat.png,images/partyhat.png,images/partyhat.png,images/partyhat.png,images/toothbrush.png,images/lamp.png,images/lamp.png,images/toothbrush.png,images/lamp.png,images/lamp.png,images/lamp.png,images/lamp.png,lamp,lamp,lamp,lamp,toothbrush,lamp,lamp,toothbrush,partyhat,partyhat,partyhat,partyhat,lamp,toothbrush,partyhat,R,N,all
121815_1,29,12/18/15,11:08,4.585900068,Male,boat,none,3481,all,none,some,noneboat,images/boat.png,images/boat.png,images/boat.png,images/boat.png,images/balloon.png,images/balloon.png,images/balloon.png,images/balloon.png,images/crayon.png,images/crayon.png,images/boat.png,images/boat.png,boat,boat,boat,boat,crayon,crayon,boat,boat,balloon,balloon,balloon,balloon,boat,crayon,balloon,L,N,all
121815_1,30,12/18/15,11:08,4.585900068,Male,purse,all,4623,all,none,some,allpurse,images/purse.png,images/purse.png,images/purse.png,images/purse.png,images/shirt.png,images/shirt.png,images/shirt.png,images/shirt.png,images/shorts.png,images/purse.png,images/shorts.png,images/purse.png,purse,purse,purse,purse,shorts,purse,shorts,purse,shirt,shirt,shirt,shirt,purse,shorts,shirt,C,N,none
121815_3,1,12/18/15,11:49,4.375085558,Male,pig,all,3411,all,none,some,allpig,images/pig.png,images/pig.png,images/pig.png,images/pig.png,images/owl.png,images/owl.png,images/owl.png,images/owl.png,images/pig.png,images/pig.png,images/cat.png,images/cat.png,pig,pig,pig,pig,pig,pig,cat,cat,owl,owl,owl,owl,pig,cat,owl,L,Y,all
121815_3,2,12/18/15,11:49,4.375085558,Male,frog,none,1477,all,none,some,nonefrog,images/frog.png,images/frog.png,images/frog.png,images/frog.png,images/goat.png,images/goat.png,images/goat.png,images/goat.png,images/frog.png,images/dog.png,images/frog.png,images/dog.png,frog,frog,frog,frog,frog,dog,frog,dog,goat,goat,goat,goat,frog,dog,goat,L,N,all
121815_3,3,12/18/15,11:49,4.375085558,Male,lion,none,4166,none,all,some,nonelion,images/penguin.png,images/penguin.png,images/penguin.png,images/penguin.png,images/lion.png,images/lion.png,images/lion.png,images/lion.png,images/lion.png,images/sheep.png,images/lion.png,images/sheep.png,lion,lion,lion,lion,lion,sheep,lion,sheep,penguin,penguin,penguin,penguin,lion,sheep,penguin,L,Y,none
121815_3,4,12/18/15,11:49,4.375085558,Male,shoe,some,2891,some,all,none,someshoe,images/shoe.png,images/dress.png,images/dress.png,images/shoe.png,images/shoe.png,images/shoe.png,images/shoe.png,images/shoe.png,images/watch.png,images/watch.png,images/watch.png,images/watch.png,shoe,shoe,shoe,shoe,shoe,dress,dress,shoe,watch,watch,watch,watch,shoe,dress,watch,L,Y,some
121815_3,5,12/18/15,11:49,4.375085558,Male,drum,none,3533,none,some,all,nonedrum,images/block.png,images/block.png,images/block.png,images/block.png,images/drum.png,images/balloon.png,images/balloon.png,images/drum.png,images/drum.png,images/drum.png,images/drum.png,images/drum.png,drum,drum,drum,drum,drum,balloon,balloon,drum,block,block,block,block,drum,balloon,block,L,Y,none
121815_3,6,12/18/15,11:49,4.375085558,Male,spoon,none,3399,some,none,all,nonespoon,images/spoon.png,images/spoon.png,images/cupcake.png,images/cupcake.png,images/clock.png,images/clock.png,images/clock.png,images/clock.png,images/spoon.png,images/spoon.png,images/spoon.png,images/spoon.png,spoon,spoon,spoon,spoon,spoon,spoon,cupcake,cupcake,clock,clock,clock,clock,spoon,cupcake,clock,C,Y,none
121815_3,7,12/18/15,11:49,4.375085558,Male,horse,all,2074,some,none,all,allhorse,images/fish.png,images/horse.png,images/fish.png,images/horse.png,images/monkey.png,images/monkey.png,images/monkey.png,images/monkey.png,images/horse.png,images/horse.png,images/horse.png,images/horse.png,horse,horse,horse,horse,fish,horse,fish,horse,monkey,monkey,monkey,monkey,horse,fish,monkey,R,Y,all
121815_3,8,12/18/15,11:49,4.375085558,Male,car,none,4863,all,some,none,nonecar,images/car.png,images/car.png,images/car.png,images/car.png,images/car.png,images/car.png,images/house.png,images/house.png,images/train.png,images/train.png,images/train.png,images/train.png,car,car,car,car,car,car,house,house,train,train,train,train,car,house,train,R,Y,none
121815_3,9,12/18/15,11:49,4.375085558,Male,tree,some,6286,none,some,all,sometree,images/plane.png,images/plane.png,images/plane.png,images/plane.png,images/firetruck.png,images/tree.png,images/firetruck.png,images/tree.png,images/tree.png,images/tree.png,images/tree.png,images/tree.png,tree,tree,tree,tree,firetruck,tree,firetruck,tree,plane,plane,plane,plane,tree,firetruck,plane,C,Y,some
121815_3,10,12/18/15,11:49,4.375085558,Male,donut,some,2118,some,all,none,somedonut,images/donut.png,images/pizza.png,images/donut.png,images/pizza.png,images/donut.png,images/donut.png,images/donut.png,images/donut.png,images/pretzel.png,images/pretzel.png,images/pretzel.png,images/pretzel.png,donut,donut,donut,donut,donut,pizza,donut,pizza,pretzel,pretzel,pretzel,pretzel,donut,pizza,pretzel,L,Y,some
121815_3,11,12/18/15,11:49,4.375085558,Male,shirt,some,1437,some,none,all,someshirt,images/hat.png,images/hat.png,images/shirt.png,images/shirt.png,images/glasses.png,images/glasses.png,images/glasses.png,images/glasses.png,images/shirt.png,images/shirt.png,images/shirt.png,images/shirt.png,shirt,shirt,shirt,shirt,hat,hat,shirt,shirt,glasses,glasses,glasses,glasses,shirt,hat,glasses,L,Y,some
121815_3,12,12/18/15,11:49,4.375085558,Male,paintbrush,none,6913,all,none,some,nonepaintbrush,images/paintbrush.png,images/paintbrush.png,images/paintbrush.png,images/paintbrush.png,images/soccer.png,images/soccer.png,images/soccer.png,images/soccer.png,images/paintbrush.png,images/paintbrush.png,images/scissors.png,images/scissors.png,paintbrush,paintbrush,paintbrush,paintbrush,paintbrush,paintbrush,scissors,scissors,soccer,soccer,soccer,soccer,paintbrush,scissors,soccer,C,Y,none
121815_3,13,12/18/15,11:49,4.375085558,Male,trafficlight,all,1859,some,none,all,alltrafficlight,images/trafficlight.png,images/toothbrush.png,images/toothbrush.png,images/trafficlight.png,images/cup.png,images/cup.png,images/cup.png,images/cup.png,images/trafficlight.png,images/trafficlight.png,images/trafficlight.png,images/trafficlight.png,trafficlight,trafficlight,trafficlight,trafficlight,trafficlight,toothbrush,toothbrush,trafficlight,cup,cup,cup,cup,trafficlight,toothbrush,cup,R,Y,all
121815_3,14,12/18/15,11:49,4.375085558,Male,teddybear,some,1896,none,some,all,someteddybear,images/bike.png,images/bike.png,images/bike.png,images/bike.png,images/teddybear.png,images/teddybear.png,images/bell.png,images/bell.png,images/teddybear.png,images/teddybear.png,images/teddybear.png,images/teddybear.png,teddybear,teddybear,teddybear,teddybear,teddybear,teddybear,bell,bell,bike,bike,bike,bike,teddybear,bell,bike,C,Y,some
121815_3,15,12/18/15,11:49,4.375085558,Male,giraffe,some,2273,all,some,none,somegiraffe,images/giraffe.png,images/giraffe.png,images/giraffe.png,images/giraffe.png,images/giraffe.png,images/elephant.png,images/giraffe.png,images/elephant.png,images/chicken.png,images/chicken.png,images/chicken.png,images/chicken.png,giraffe,giraffe,giraffe,giraffe,giraffe,elephant,giraffe,elephant,chicken,chicken,chicken,chicken,giraffe,elephant,chicken,C,Y,some
121815_3,16,12/18/15,11:49,4.375085558,Male,bird,all,1640,all,some,none,allbird,images/bird.png,images/bird.png,images/bird.png,images/bird.png,images/turtle.png,images/turtle.png,images/bird.png,images/bird.png,images/cow.png,images/cow.png,images/cow.png,images/cow.png,bird,bird,bird,bird,turtle,turtle,bird,bird,cow,cow,cow,cow,bird,turtle,cow,L,Y,all
121815_3,17,12/18/15,11:49,4.375085558,Male,bear,all,3412,none,all,some,allbear,images/tiger.png,images/tiger.png,images/tiger.png,images/tiger.png,images/bear.png,images/bear.png,images/bear.png,images/bear.png,images/duck.png,images/bear.png,images/bear.png,images/duck.png,bear,bear,bear,bear,duck,bear,bear,duck,tiger,tiger,tiger,tiger,bear,duck,tiger,C,Y,all
121815_3,18,12/18/15,11:49,4.375085558,Male,barn,all,1541,none,some,all,allbarn,images/table.png,images/table.png,images/table.png,images/table.png,images/bus.png,images/barn.png,images/barn.png,images/bus.png,images/barn.png,images/barn.png,images/barn.png,images/barn.png,barn,barn,barn,barn,bus,barn,barn,bus,table,table,table,table,barn,bus,table,R,Y,all
121815_3,19,12/18/15,11:49,4.375085558,Male,plate,none,2812,some,all,none,noneplate,images/bee.png,images/plate.png,images/plate.png,images/bee.png,images/plate.png,images/plate.png,images/plate.png,images/plate.png,images/map.png,images/map.png,images/map.png,images/map.png,plate,plate,plate,plate,bee,plate,plate,bee,map,map,map,map,plate,bee,map,R,Y,none
121815_3,20,12/18/15,11:49,4.375085558,Male,phone,some,6532,none,all,some,somephone,images/lamp.png,images/lamp.png,images/lamp.png,images/lamp.png,images/phone.png,images/phone.png,images/phone.png,images/phone.png,images/phone.png,images/stroller.png,images/stroller.png,images/phone.png,phone,phone,phone,phone,phone,stroller,stroller,phone,lamp,lamp,lamp,lamp,phone,stroller,lamp,R,Y,some
121815_3,21,12/18/15,11:49,4.375085558,Male,necklace,some,5107,some,none,all,somenecklace,images/necklace.png,images/shorts.png,images/necklace.png,images/shorts.png,images/purse.png,images/purse.png,images/purse.png,images/purse.png,images/necklace.png,images/necklace.png,images/necklace.png,images/necklace.png,necklace,necklace,necklace,necklace,necklace,shorts,necklace,shorts,purse,purse,purse,purse,necklace,shorts,purse,L,Y,some
121815_3,22,12/18/15,11:49,4.375085558,Male,popsicle,all,4827,none,all,some,allpopsicle,images/carrot.png,images/carrot.png,images/carrot.png,images/carrot.png,images/popsicle.png,images/popsicle.png,images/popsicle.png,images/popsicle.png,images/popsicle.png,images/popsicle.png,images/orange.png,images/orange.png,popsicle,popsicle,popsicle,popsicle,popsicle,popsicle,orange,orange,carrot,carrot,carrot,carrot,popsicle,orange,carrot,C,Y,all
121815_3,23,12/18/15,11:49,4.375085558,Male,key,all,904,all,some,none,allkey,images/key.png,images/key.png,images/key.png,images/key.png,images/fence.png,images/key.png,images/key.png,images/fence.png,images/flower.png,images/flower.png,images/flower.png,images/flower.png,key,key,key,key,fence,key,key,fence,flower,flower,flower,flower,key,fence,flower,L,Y,all
121815_3,24,12/18/15,11:49,4.375085558,Male,banana,some,14635,none,all,some,somebanana,images/strawberry.png,images/strawberry.png,images/strawberry.png,images/strawberry.png,images/banana.png,images/banana.png,images/banana.png,images/banana.png,images/pear.png,images/banana.png,images/pear.png,images/banana.png,banana,banana,banana,banana,pear,banana,pear,banana,strawberry,strawberry,strawberry,strawberry,banana,pear,strawberry,R,Y,some
121815_3,25,12/18/15,11:49,4.375085558,Male,boat,none,2235,all,none,some,noneboat,images/boat.png,images/boat.png,images/boat.png,images/boat.png,images/pencil.png,images/pencil.png,images/pencil.png,images/pencil.png,images/boat.png,images/crayon.png,images/crayon.png,images/boat.png,boat,boat,boat,boat,boat,crayon,crayon,boat,pencil,pencil,pencil,pencil,boat,crayon,pencil,R,N,some
121815_3,26,12/18/15,11:49,4.375085558,Male,bucket,some,1205,some,none,all,somebucket,images/bucket.png,images/book.png,images/book.png,images/bucket.png,images/guitar.png,images/guitar.png,images/guitar.png,images/guitar.png,images/bucket.png,images/bucket.png,images/bucket.png,images/bucket.png,bucket,bucket,bucket,bucket,bucket,book,book,bucket,guitar,guitar,guitar,guitar,bucket,book,guitar,L,Y,some
121815_3,27,12/18/15,11:49,4.375085558,Male,zipper,none,1518,some,none,all,nonezipper,images/zipper.png,images/zipper.png,images/mitten.png,images/mitten.png,images/sock.png,images/sock.png,images/sock.png,images/sock.png,images/zipper.png,images/zipper.png,images/zipper.png,images/zipper.png,zipper,zipper,zipper,zipper,zipper,zipper,mitten,mitten,sock,sock,sock,sock,zipper,mitten,sock,C,Y,none
121815_3,28,12/18/15,11:49,4.375085558,Male,fork,none,6291,all,none,some,nonefork,images/fork.png,images/fork.png,images/fork.png,images/fork.png,images/chair.png,images/chair.png,images/chair.png,images/chair.png,images/partyhat.png,images/fork.png,images/fork.png,images/partyhat.png,fork,fork,fork,fork,partyhat,fork,fork,partyhat,chair,chair,chair,chair,fork,partyhat,chair,C,Y,none
121815_3,29,12/18/15,11:49,4.375085558,Male,cake,all,3045,some,all,none,allcake,images/cake.png,images/cake.png,images/cookie.png,images/cookie.png,images/cake.png,images/cake.png,images/cake.png,images/cake.png,images/apple.png,images/apple.png,images/apple.png,images/apple.png,cake,cake,cake,cake,cake,cake,cookie,cookie,apple,apple,apple,apple,cake,cookie,apple,C,Y,all
121815_3,30,12/18/15,11:49,4.375085558,Male,present,all,1901,some,all,none,allpresent,images/butterfly.png,images/butterfly.png,images/present.png,images/present.png,images/present.png,images/present.png,images/present.png,images/present.png,images/comb.png,images/comb.png,images/comb.png,images/comb.png,present,present,present,present,butterfly,butterfly,present,present,comb,comb,comb,comb,present,butterfly,comb,C,Y,all
